ase_id,chr,strand,out_donor,out_acceptor,in_junction
chr19@-@35744626^35744421-@35744628^35744626-35744422^35744420-,chr19,-,35744626^,35744421-,35744628^35744626-35744422^35744420-
chr19@-@35745125^35744738-@35745127^35745125-35744739^35744737-,chr19,-,35745125^,35744738-,35745127^35745125-35744739^35744737-
chr19@+@35752488^35752888-@35752487^35752489-35752888^35752890-,chr19,+,35752488^,35752888-,35752487^35752489-35752888^35752890-
chr19@+@35753193^35754017-@35753192^35753194-35754017^35754019-,chr19,+,35753193^,35754017-,35753192^35753194-35754017^35754019-
chr19@+@35753253^35754017-@35753252^35753254-35754017^35754019-,chr19,+,35753253^,35754017-,35753252^35753254-35754017^35754019-
chr19@+@35754319^35754393-@35754318^35754320-35754393^35754395-,chr19,+,35754319^,35754393-,35754318^35754320-35754393^35754395-
chr19@+@35766955^35767804-@35766954^35766956-35767804^35767806-,chr19,+,35766955^,35767804-,35766954^35766956-35767804^35767806-
chr19@+@35766955^35767072-@35766954^35766956-35767072^35767074-,chr19,+,35766955^,35767072-,35766954^35766956-35767072^35767074-
chr19@+@35787559^35787644-@35787558^35787560-35787644^35787646-,chr19,+,35787559^,35787644-,35787558^35787560-35787644^35787646-
chr19@-@35789787^35789567-@35789789^35789787-35789568^35789566-,chr19,-,35789787^,35789567-,35789789^35789787-35789568^35789566-
chr19@-@35791760^35791138-@35791762^35791760-35791139^35791137-,chr19,-,35791760^,35791138-,35791762^35791760-35791139^35791137-
chr19@-@35791760^35791353-@35791762^35791760-35791354^35791352-,chr19,-,35791760^,35791353-,35791762^35791760-35791354^35791352-
chr19@-@35807041^35806596-@35807043^35807041-35806597^35806595-,chr19,-,35807041^,35806596-,35807043^35807041-35806597^35806595-
chr19@-@35812360^35812048-@35812362^35812360-35812049^35812047-,chr19,-,35812360^,35812048-,35812362^35812360-35812049^35812047-
chr19@-@35812360^35812272-@35812362^35812360-35812273^35812271-,chr19,-,35812360^,35812272-,35812362^35812360-35812273^35812271-
chr19@-@35896913^35896831-@35896915^35896913-35896832^35896830-,chr19,-,35896913^,35896831-,35896915^35896913-35896832^35896830-
chr19@-@35907730^35907580-@35907732^35907730-35907581^35907579-,chr19,-,35907730^,35907580-,35907732^35907730-35907581^35907579-
chr19@-@36006602^36005437-@36006604^36006602-36005438^36005436-,chr19,-,36006602^,36005437-,36006604^36006602-36005438^36005436-
chr19@-@36006423^36005437-@36006425^36006423-36005438^36005436-,chr19,-,36006423^,36005437-,36006425^36006423-36005438^36005436-
chr19@-@36013344^36013089-@36013346^36013344-36013090^36013088-,chr19,-,36013344^,36013089-,36013346^36013344-36013090^36013088-
chr19@-@36013328^36013089-@36013330^36013328-36013090^36013088-,chr19,-,36013328^,36013089-,36013330^36013328-36013090^36013088-
chr19@-@36013310^36013089-@36013312^36013310-36013090^36013088-,chr19,-,36013310^,36013089-,36013312^36013310-36013090^36013088-
chr19@-@36114659^36114412-@36114661^36114659-36114413^36114411-,chr19,-,36114659^,36114412-,36114661^36114659-36114413^36114411-
chr19@-@36151696^36151546-@36151698^36151696-36151547^36151545-,chr19,-,36151696^,36151546-,36151698^36151696-36151547^36151545-
chr19@-@36151669^36151546-@36151671^36151669-36151547^36151545-,chr19,-,36151669^,36151546-,36151671^36151669-36151547^36151545-
chr19@-@36326290^36325764-@36326292^36326290-36325765^36325763-,chr19,-,36326290^,36325764-,36326292^36326290-36325765^36325763-
chr19@+@36950461^36950464-@36950460^36950462-36950464^36950466-,chr19,+,36950461^,36950464-,36950460^36950462-36950464^36950466-
chr19@+@37235675^37235979-@37235674^37235676-37235979^37235981-,chr19,+,37235675^,37235979-,37235674^37235676-37235979^37235981-
chr19@+@37235758^37235979-@37235757^37235759-37235979^37235981-,chr19,+,37235758^,37235979-,37235757^37235759-37235979^37235981-
chr19@+@37262655^37263084-@37262654^37262656-37263084^37263086-,chr19,+,37262655^,37263084-,37262654^37262656-37263084^37263086-
chr19@-@37267218^37266983-@37267220^37267218-37266984^37266982-,chr19,-,37267218^,37266983-,37267220^37267218-37266984^37266982-
chr19@-@38217798^38217591-@38217800^38217798-38217592^38217590-,chr19,-,38217798^,38217591-,38217800^38217798-38217592^38217590-
chr19@+@38290575^38291840-@38290574^38290576-38291840^38291842-,chr19,+,38290575^,38291840-,38290574^38290576-38291840^38291842-
chr19@+@38304283^38304375-@38304282^38304284-38304375^38304377-,chr19,+,38304283^,38304375-,38304282^38304284-38304375^38304377-
chr19@-@38307597^38307521-@38307599^38307597-38307522^38307520-,chr19,-,38307597^,38307521-,38307599^38307597-38307522^38307520-
chr19@-@38309405^38309328-@38309407^38309405-38309329^38309327-,chr19,-,38309405^,38309328-,38309407^38309405-38309329^38309327-
chr19@+@38362574^38362714-@38362573^38362575-38362714^38362716-,chr19,+,38362574^,38362714-,38362573^38362575-38362714^38362716-
chr19@+@38376232^38376352-@38376231^38376233-38376352^38376354-,chr19,+,38376232^,38376352-,38376231^38376233-38376352^38376354-
chr19@+@38403486^38403560-@38403485^38403487-38403560^38403562-,chr19,+,38403486^,38403560-,38403485^38403487-38403560^38403562-
chr19@+@38405635^38406910-@38405634^38405636-38406910^38406912-,chr19,+,38405635^,38406910-,38405634^38405636-38406910^38406912-
chr19@-@38409955^38409370-@38409957^38409955-38409371^38409369-,chr19,-,38409955^,38409370-,38409957^38409955-38409371^38409369-
chr19@-@38411345^38411249-@38411347^38411345-38411250^38411248-,chr19,-,38411345^,38411249-,38411347^38411345-38411250^38411248-
chr19@-@38413193^38413049-@38413195^38413193-38413050^38413048-,chr19,-,38413193^,38413049-,38413195^38413193-38413050^38413048-
chr19@-@38420131^38419971-@38420133^38420131-38419972^38419970-,chr19,-,38420131^,38419971-,38420133^38420131-38419972^38419970-
chr19@-@38420131^38420013-@38420133^38420131-38420014^38420012-,chr19,-,38420131^,38420013-,38420133^38420131-38420014^38420012-
chr19@-@38595640^38595555-@38595642^38595640-38595556^38595554-,chr19,-,38595640^,38595555-,38595642^38595640-38595556^38595554-
chr19@-@38607990^38607911-@38607992^38607990-38607912^38607910-,chr19,-,38607990^,38607911-,38607992^38607990-38607912^38607910-
chr19@-@38734813^38734389-@38734815^38734813-38734390^38734388-,chr19,-,38734813^,38734389-,38734815^38734813-38734390^38734388-
chr19@-@38735502^38735429-@38735504^38735502-38735430^38735428-,chr19,-,38735502^,38735429-,38735504^38735502-38735430^38735428-
chr19@-@38803869^38803551-@38803871^38803869-38803552^38803550-,chr19,-,38803869^,38803551-,38803871^38803869-38803552^38803550-
chr19@-@38812842^38812519-@38812844^38812842-38812520^38812518-,chr19,-,38812842^,38812519-,38812844^38812842-38812520^38812518-
chr19@-@38816284^38816007-@38816286^38816284-38816008^38816006-,chr19,-,38816284^,38816007-,38816286^38816284-38816008^38816006-
chr19@-@38817451^38817364-@38817453^38817451-38817365^38817363-,chr19,-,38817451^,38817364-,38817453^38817451-38817365^38817363-
chr19@-@38840488^38840376-@38840490^38840488-38840377^38840375-,chr19,-,38840488^,38840376-,38840490^38840488-38840377^38840375-
chr19@-@38876693^38876474-@38876695^38876693-38876475^38876473-,chr19,-,38876693^,38876474-,38876695^38876693-38876475^38876473-
chr19@-@38876693^38876490-@38876695^38876693-38876491^38876489-,chr19,-,38876693^,38876490-,38876695^38876693-38876491^38876489-
chr19@-@38889855^38889745-@38889857^38889855-38889746^38889744-,chr19,-,38889855^,38889745-,38889857^38889855-38889746^38889744-
chr19@-@38909278^38909189-@38909280^38909278-38909190^38909188-,chr19,-,38909278^,38909189-,38909280^38909278-38909190^38909188-
chr19@-@39031209^39031124-@39031211^39031209-39031125^39031123-,chr19,-,39031209^,39031124-,39031211^39031209-39031125^39031123-
chr19@+@39100642^39100739-@39100641^39100643-39100739^39100741-,chr19,+,39100642^,39100739-,39100641^39100643-39100739^39100741-
chr19@-@39329000^39328548-@39329002^39329000-39328549^39328547-,chr19,-,39329000^,39328548-,39329002^39329000-39328549^39328547-
chr19@+@39380755^39380758-@39380754^39380756-39380758^39380760-,chr19,+,39380755^,39380758-,39380754^39380756-39380758^39380760-
chr19@-@39389640^39389546-@39389642^39389640-39389547^39389545-,chr19,-,39389640^,39389546-,39389642^39389640-39389547^39389545-
chr19@-@39390260^39390161-@39390262^39390260-39390162^39390160-,chr19,-,39390260^,39390161-,39390262^39390260-39390162^39390160-
chr19@-@39433522^39433418-@39433524^39433522-39433419^39433417-,chr19,-,39433522^,39433418-,39433524^39433522-39433419^39433417-
chr19@-@39433665^39433569-@39433667^39433665-39433570^39433568-,chr19,-,39433665^,39433569-,39433667^39433665-39433570^39433568-
chr19@-@39435658^39433761-@39435660^39435658-39433762^39433760-,chr19,-,39435658^,39433761-,39435660^39435658-39433762^39433760-
chr19@-@39435607^39433761-@39435609^39435607-39433762^39433760-,chr19,-,39435607^,39433761-,39435609^39435607-39433762^39433760-
chr19@+@39518614^39518618-@39518613^39518615-39518618^39518620-,chr19,+,39518614^,39518618-,39518613^39518615-39518618^39518620-
chr19@-@39826952^39826867-@39826954^39826952-39826868^39826866-,chr19,-,39826952^,39826867-,39826954^39826952-39826868^39826866-
chr19@-@39834668^39834562-@39834670^39834668-39834563^39834561-,chr19,-,39834668^,39834562-,39834670^39834668-39834563^39834561-
chr19@-@39840722^39840682-@39840724^39840722-39840683^39840681-,chr19,-,39840722^,39840682-,39840724^39840722-39840683^39840681-
chr19@+@39980146^39980286-@39980145^39980147-39980286^39980288-,chr19,+,39980146^,39980286-,39980145^39980147-39980286^39980288-
chr19@+@39980454^39980662-@39980453^39980455-39980662^39980664-,chr19,+,39980454^,39980662-,39980453^39980455-39980662^39980664-
chr19@-@40223152^40222472-@40223154^40223152-40222473^40222471-,chr19,-,40223152^,40222472-,40223154^40223152-40222473^40222471-
chr19@-@40236257^40236104-@40236259^40236257-40236105^40236103-,chr19,-,40236257^,40236104-,40236259^40236257-40236105^40236103-
chr19@-@40237969^40236385-@40237971^40237969-40236386^40236384-,chr19,-,40237969^,40236385-,40237971^40237969-40236386^40236384-
chr19@-@40322044^40321118-@40322046^40322044-40321119^40321117-,chr19,-,40322044^,40321118-,40322046^40322044-40321119^40321117-
chr19@+@40365585^40365718-@40365584^40365586-40365718^40365720-,chr19,+,40365585^,40365718-,40365584^40365586-40365718^40365720-
chr19@-@40398620^40397970-@40398622^40398620-40397971^40397969-,chr19,-,40398620^,40397970-,40398622^40398620-40397971^40397969-
chr19@-@40458381^40458244-@40458383^40458381-40458245^40458243-,chr19,-,40458381^,40458244-,40458383^40458381-40458245^40458243-
chr19@+@40549398^40549400-@40549397^40549399-40549400^40549402-,chr19,+,40549398^,40549400-,40549397^40549399-40549400^40549402-
chr19@+@40577284^40577396-@40577283^40577285-40577396^40577398-,chr19,+,40577284^,40577396-,40577283^40577285-40577396^40577398-
chr19@+@40577441^40577557-@40577440^40577442-40577557^40577559-,chr19,+,40577441^,40577557-,40577440^40577442-40577557^40577559-
chr19@-@40705325^40705181-@40705327^40705325-40705182^40705180-,chr19,-,40705325^,40705181-,40705327^40705325-40705182^40705180-
chr19@-@40742577^40741439-@40742579^40742577-40741440^40741438-,chr19,-,40742577^,40741439-,40742579^40742577-40741440^40741438-
chr19@-@40742515^40741439-@40742517^40742515-40741440^40741438-,chr19,-,40742515^,40741439-,40742517^40742515-40741440^40741438-
chr19@-@40742399^40741439-@40742401^40742399-40741440^40741438-,chr19,-,40742399^,40741439-,40742401^40742399-40741440^40741438-
chr19@+@40780097^40780385-@40780096^40780098-40780385^40780387-,chr19,+,40780097^,40780385-,40780096^40780098-40780385^40780387-
chr19@+@40780099^40780385-@40780098^40780100-40780385^40780387-,chr19,+,40780099^,40780385-,40780098^40780100-40780385^40780387-
chr19@+@40807274^40807484-@40807273^40807275-40807484^40807486-,chr19,+,40807274^,40807484-,40807273^40807275-40807484^40807486-
chr19@+@40807913^40808161-@40807912^40807914-40808161^40808163-,chr19,+,40807913^,40808161-,40807912^40807914-40808161^40808163-
chr19@+@41264605^41264735-@41264604^41264606-41264735^41264737-,chr19,+,41264605^,41264735-,41264604^41264606-41264735^41264737-
chr19@+@41382921^41383886-@41382920^41382922-41383886^41383888-,chr19,+,41382921^,41383886-,41382920^41382922-41383886^41383888-
chr19@+@41382921^41383874-@41382920^41382922-41383874^41383876-,chr19,+,41382921^,41383874-,41382920^41382922-41383874^41383876-
chr19@+@41382921^41383863-@41382920^41382922-41383863^41383865-,chr19,+,41382921^,41383863-,41382920^41382922-41383863^41383865-
chr19@+@41382921^41383715-@41382920^41382922-41383715^41383717-,chr19,+,41382921^,41383715-,41382920^41382922-41383715^41383717-
chr19@+@41382921^41383561-@41382920^41382922-41383561^41383563-,chr19,+,41382921^,41383561-,41382920^41382922-41383561^41383563-
chr19@+@41383632^41383886-@41383631^41383633-41383886^41383888-,chr19,+,41383632^,41383886-,41383631^41383633-41383886^41383888-
chr19@+@41383632^41383715-@41383631^41383633-41383715^41383717-,chr19,+,41383632^,41383715-,41383631^41383633-41383715^41383717-
chr19@+@41410816^41410923-@41410815^41410817-41410923^41410925-,chr19,+,41410816^,41410923-,41410815^41410817-41410923^41410925-
chr19@-@41433272^41432408-@41433274^41433272-41432409^41432407-,chr19,-,41433272^,41432408-,41433274^41433272-41432409^41432407-
chr19@-@41456361^41454701-@41456363^41456361-41454702^41454700-,chr19,-,41456361^,41454701-,41456363^41456361-41454702^41454700-
chr19@-@41456361^41454727-@41456363^41456361-41454728^41454726-,chr19,-,41456361^,41454727-,41456363^41456361-41454728^41454726-
chr19@-@41456361^41454741-@41456363^41456361-41454742^41454740-,chr19,-,41456361^,41454741-,41456363^41456361-41454742^41454740-
chr19@-@41456591^41456487-@41456593^41456591-41456488^41456486-,chr19,-,41456591^,41456487-,41456593^41456591-41456488^41456486-
chr19@+@41850372^41850526-@41850371^41850373-41850526^41850528-,chr19,+,41850372^,41850526-,41850371^41850373-41850526^41850528-
chr19@+@41879175^41879535-@41879174^41879176-41879535^41879537-,chr19,+,41879175^,41879535-,41879174^41879176-41879535^41879537-
chr19@+@41879289^41879535-@41879288^41879290-41879535^41879537-,chr19,+,41879289^,41879535-,41879288^41879290-41879535^41879537-
chr19@+@41892123^41892331-@41892122^41892124-41892331^41892333-,chr19,+,41892123^,41892331-,41892122^41892124-41892331^41892333-
chr19@-@41967249^41966965-@41967251^41967249-41966966^41966964-,chr19,-,41967249^,41966965-,41967251^41967249-41966966^41966964-
chr19@+@42323789^42324737-@42323788^42323790-42324737^42324739-,chr19,+,42323789^,42324737-,42323788^42323790-42324737^42324739-
chr19@-@43463599^43463287-@43463601^43463599-43463288^43463286-,chr19,-,43463599^,43463287-,43463601^43463599-43463288^43463286-
chr19@-@43526515^43526349-@43526517^43526515-43526350^43526348-,chr19,-,43526515^,43526349-,43526517^43526515-43526350^43526348-
chr19@-@43552982^43552908-@43552984^43552982-43552909^43552907-,chr19,-,43552982^,43552908-,43552984^43552982-43552909^43552907-
chr19@-@43767540^43767089-@43767542^43767540-43767090^43767088-,chr19,-,43767540^,43767089-,43767542^43767540-43767090^43767088-
chr19@-@43769442^43769032-@43769444^43769442-43769033^43769031-,chr19,-,43769442^,43769032-,43769444^43769442-43769033^43769031-
chr19@-@43769333^43769032-@43769335^43769333-43769033^43769031-,chr19,-,43769333^,43769032-,43769335^43769333-43769033^43769031-
chr19@-@43774561^43774349-@43774563^43774561-43774350^43774348-,chr19,-,43774561^,43774349-,43774563^43774561-43774350^43774348-
chr19@+@44165613^44165757-@44165612^44165614-44165757^44165759-,chr19,+,44165613^,44165757-,44165612^44165614-44165757^44165759-
chr19@+@44682620^44683434-@44682619^44682621-44683434^44683436-,chr19,+,44682620^,44683434-,44682619^44682621-44683434^44683436-
chr19@+@44758413^44758724-@44758412^44758414-44758724^44758726-,chr19,+,44758413^,44758724-,44758412^44758414-44758724^44758726-
chr19@+@44758473^44758724-@44758472^44758474-44758724^44758726-,chr19,+,44758473^,44758724-,44758472^44758474-44758724^44758726-
chr19@+@44819726^44820705-@44819725^44819727-44820705^44820707-,chr19,+,44819726^,44820705-,44819725^44819727-44820705^44820707-
chr19@+@44926832^44926956-@44926831^44926833-44926956^44926958-,chr19,+,44926832^,44926956-,44926831^44926833-44926956^44926958-
chr19@+@45034312^45034451-@45034311^45034313-45034451^45034453-,chr19,+,45034312^,45034451-,45034311^45034313-45034451^45034453-
chr19@-@45369070^45368992-@45369072^45369070-45368993^45368991-,chr19,-,45369070^,45368992-,45369072^45369070-45368993^45368991-
chr19@-@45633070^45632971-@45633072^45633070-45632972^45632970-,chr19,-,45633070^,45632971-,45633072^45633070-45632972^45632970-
chr19@-@45638845^45638634-@45638847^45638845-45638635^45638633-,chr19,-,45638845^,45638634-,45638847^45638845-45638635^45638633-
chr19@-@45642134^45642041-@45642136^45642134-45642042^45642040-,chr19,-,45642134^,45642041-,45642136^45642134-45642042^45642040-
chr19@-@45770250^45770204-@45770252^45770250-45770205^45770203-,chr19,-,45770250^,45770204-,45770252^45770250-45770205^45770203-
chr19@-@45829055^45827918-@45829057^45829055-45827919^45827917-,chr19,-,45829055^,45827918-,45829057^45829055-45827919^45827917-
chr19@-@45828970^45827918-@45828972^45828970-45827919^45827917-,chr19,-,45828970^,45827918-,45828972^45828970-45827919^45827917-
chr19@-@45854391^45854240-@45854393^45854391-45854241^45854239-,chr19,-,45854391^,45854240-,45854393^45854391-45854241^45854239-
chr19@-@46190285^46189229-@46190287^46190285-46189230^46189228-,chr19,-,46190285^,46189229-,46190287^46190285-46189230^46189228-
chr19@-@46190224^46189229-@46190226^46190224-46189230^46189228-,chr19,-,46190224^,46189229-,46190226^46190224-46189230^46189228-
chr19@+@46387453^46388408-@46387452^46387454-46388408^46388410-,chr19,+,46387453^,46388408-,46387452^46387454-46388408^46388410-
chr19@+@46605857^46608205-@46605856^46605858-46608205^46608207-,chr19,+,46605857^,46608205-,46605856^46605858-46608205^46608207-
chr19@+@46605857^46608199-@46605856^46605858-46608199^46608201-,chr19,+,46605857^,46608199-,46605856^46605858-46608199^46608201-
chr19@+@46605857^46608197-@46605856^46605858-46608197^46608199-,chr19,+,46605857^,46608197-,46605856^46605858-46608197^46608199-
chr19@+@46608588^46608846-@46608587^46608589-46608846^46608848-,chr19,+,46608588^,46608846-,46608587^46608589-46608846^46608848-
chr19@-@46722242^46722072-@46722244^46722242-46722073^46722071-,chr19,-,46722242^,46722072-,46722244^46722242-46722073^46722071-
chr19@+@46748665^46748775-@46748664^46748666-46748775^46748777-,chr19,+,46748665^,46748775-,46748664^46748666-46748775^46748777-
chr19@+@46988066^46989544-@46988065^46988067-46989544^46989546-,chr19,+,46988066^,46989544-,46988065^46988067-46989544^46989546-
chr19@-@47484178^47484013-@47484180^47484178-47484014^47484012-,chr19,-,47484178^,47484013-,47484180^47484178-47484014^47484012-
chr19@-@47493416^47492119-@47493418^47493416-47492120^47492118-,chr19,-,47493416^,47492119-,47493418^47493416-47492120^47492118-
chr19@+@47755822^47756528-@47755821^47755823-47756528^47756530-,chr19,+,47755822^,47756528-,47755821^47755823-47756528^47756530-
chr19@+@47780731^47780735-@47780730^47780732-47780735^47780737-,chr19,+,47780731^,47780735-,47780730^47780732-47780735^47780737-
chr19@+@48195918^48197230-@48195917^48195919-48197230^48197232-,chr19,+,48195918^,48197230-,48195917^48195919-48197230^48197232-
chr19@-@48234403^48232493-@48234405^48234403-48232494^48232492-,chr19,-,48234403^,48232493-,48234405^48234403-48232494^48232492-
chr19@-@48234403^48232789-@48234405^48234403-48232790^48232788-,chr19,-,48234403^,48232789-,48234405^48234403-48232790^48232788-
chr19@+@48474949^48478069-@48474948^48474950-48478069^48478071-,chr19,+,48474949^,48478069-,48474948^48474950-48478069^48478071-
chr19@+@48474949^48478066-@48474948^48474950-48478066^48478068-,chr19,+,48474949^,48478066-,48474948^48474950-48478066^48478068-
chr19@+@48474953^48478069-@48474952^48474954-48478069^48478071-,chr19,+,48474953^,48478069-,48474952^48474954-48478069^48478071-
chr19@-@48615877^48615447-@48615879^48615877-48615448^48615446-,chr19,-,48615877^,48615447-,48615879^48615877-48615448^48615446-
chr19@-@48617316^48616202-@48617318^48617316-48616203^48616201-,chr19,-,48617316^,48616202-,48617318^48617316-48616203^48616201-
chr19@-@48752892^48752725-@48752894^48752892-48752726^48752724-,chr19,-,48752892^,48752725-,48752894^48752892-48752726^48752724-
chr19@-@48753648^48753563-@48753650^48753648-48753564^48753562-,chr19,-,48753648^,48753563-,48753650^48753648-48753564^48753562-
chr19@+@48919122^48919194-@48919121^48919123-48919194^48919196-,chr19,+,48919122^,48919194-,48919121^48919123-48919194^48919196-
chr19@+@48955599^48955687-@48955598^48955600-48955687^48955689-,chr19,+,48955599^,48955687-,48955598^48955600-48955687^48955689-
chr19@+@48955713^48955715-@48955712^48955714-48955715^48955717-,chr19,+,48955713^,48955715-,48955712^48955714-48955715^48955717-
chr19@+@48960914^48961532-@48960913^48960915-48961532^48961534-,chr19,+,48960914^,48961532-,48960913^48960915-48961532^48961534-
chr19@+@49010066^49010488-@49010065^49010067-49010488^49010490-,chr19,+,49010066^,49010488-,49010065^49010067-49010488^49010490-
chr19@+@49188770^49188946-@49188769^49188771-49188946^49188948-,chr19,+,49188770^,49188946-,49188769^49188771-49188946^49188948-
chr19@+@49211269^49211494-@49211268^49211270-49211494^49211496-,chr19,+,49211269^,49211494-,49211268^49211270-49211494^49211496-
chr19@+@49335609^49335714-@49335608^49335610-49335714^49335716-,chr19,+,49335609^,49335714-,49335608^49335610-49335714^49335716-
chr19@+@49335782^49336909-@49335781^49335783-49336909^49336911-,chr19,+,49335782^,49336909-,49335781^49335783-49336909^49336911-
chr19@+@49335786^49336909-@49335785^49335787-49336909^49336911-,chr19,+,49335786^,49336909-,49335785^49335787-49336909^49336911-
chr19@+@49339413^49340251-@49339412^49339414-49340251^49340253-,chr19,+,49339413^,49340251-,49339412^49339414-49340251^49340253-
chr19@+@49409031^49409196-@49409030^49409032-49409196^49409198-,chr19,+,49409031^,49409196-,49409030^49409032-49409196^49409198-
chr19@-@49448001^49447908-@49448003^49448001-49447909^49447907-,chr19,-,49448001^,49447908-,49448003^49448001-49447909^49447907-
chr19@+@49461800^49461884-@49461799^49461801-49461884^49461886-,chr19,+,49461800^,49461884-,49461799^49461801-49461884^49461886-
chr19@+@49489912^49490232-@49489911^49489913-49490232^49490234-,chr19,+,49489912^,49490232-,49489911^49489913-49490232^49490234-
chr19@+@49489922^49490232-@49489921^49489923-49490232^49490234-,chr19,+,49489922^,49490232-,49489921^49489923-49490232^49490234-
chr19@+@49489922^49490127-@49489921^49489923-49490127^49490129-,chr19,+,49489922^,49490127-,49489921^49489923-49490127^49490129-
chr19@+@49490090^49490232-@49490089^49490091-49490232^49490234-,chr19,+,49490090^,49490232-,49490089^49490091-49490232^49490234-
chr19@+@49490297^49490475-@49490296^49490298-49490475^49490477-,chr19,+,49490297^,49490475-,49490296^49490298-49490475^49490477-
chr19@+@49490864^49491040-@49490863^49490865-49491040^49491042-,chr19,+,49490864^,49491040-,49490863^49490865-49491040^49491042-
chr19@+@49491099^49491425-@49491098^49491100-49491425^49491427-,chr19,+,49491099^,49491425-,49491098^49491100-49491425^49491427-
chr19@+@49491266^49491425-@49491265^49491267-49491425^49491427-,chr19,+,49491266^,49491425-,49491265^49491267-49491425^49491427-
chr19@+@49497282^49497581-@49497281^49497283-49497581^49497583-,chr19,+,49497282^,49497581-,49497281^49497283-49497581^49497583-
chr19@+@49497325^49497520-@49497324^49497326-49497520^49497522-,chr19,+,49497325^,49497520-,49497324^49497326-49497520^49497522-
chr19@+@49497595^49497917-@49497594^49497596-49497917^49497919-,chr19,+,49497595^,49497917-,49497594^49497596-49497917^49497919-
chr19@+@49514133^49514211-@49514132^49514134-49514211^49514213-,chr19,+,49514133^,49514211-,49514132^49514134-49514211^49514213-
chr19@+@49524776^49525457-@49524775^49524777-49525457^49525459-,chr19,+,49524776^,49525457-,49524775^49524777-49525457^49525459-
chr19@-@49556875^49556425-@49556877^49556875-49556426^49556424-,chr19,-,49556875^,49556425-,49556877^49556875-49556426^49556424-
chr19@-@49556549^49556425-@49556551^49556549-49556426^49556424-,chr19,-,49556549^,49556425-,49556551^49556549-49556426^49556424-
chr19@-@49556875^49556657-@49556877^49556875-49556658^49556656-,chr19,-,49556875^,49556657-,49556877^49556875-49556658^49556656-
chr19@-@49556875^49556736-@49556877^49556875-49556737^49556735-,chr19,-,49556875^,49556736-,49556877^49556875-49556737^49556735-
chr19@-@49558897^49557249-@49558899^49558897-49557250^49557248-,chr19,-,49558897^,49557249-,49558899^49558897-49557250^49557248-
chr19@-@49558897^49558199-@49558899^49558897-49558200^49558198-,chr19,-,49558897^,49558199-,49558899^49558897-49558200^49558198-
chr19@+@49583304^49583542-@49583303^49583305-49583542^49583544-,chr19,+,49583304^,49583542-,49583303^49583305-49583542^49583544-
chr19@+@49583304^49583375-@49583303^49583305-49583375^49583377-,chr19,+,49583304^,49583375-,49583303^49583305-49583375^49583377-
chr19@-@49637043^49636926-@49637045^49637043-49636927^49636925-,chr19,-,49637043^,49636926-,49637045^49637043-49636927^49636925-
chr19@-@49663343^49663258-@49663345^49663343-49663259^49663257-,chr19,-,49663343^,49663258-,49663345^49663343-49663259^49663257-
chr19@-@49665631^49664846-@49665633^49665631-49664847^49664845-,chr19,-,49665631^,49664846-,49665633^49665631-49664847^49664845-
chr19@-@49665484^49664846-@49665486^49665484-49664847^49664845-,chr19,-,49665484^,49664846-,49665486^49665484-49664847^49664845-
chr19@+@49705114^49705214-@49705113^49705115-49705214^49705216-,chr19,+,49705114^,49705214-,49705113^49705115-49705214^49705216-
chr19@+@49713541^49713616-@49713540^49713542-49713616^49713618-,chr19,+,49713541^,49713616-,49713540^49713542-49713616^49713618-
chr19@+@49800017^49800097-@49800016^49800018-49800097^49800099-,chr19,+,49800017^,49800097-,49800016^49800018-49800097^49800099-
chr19@+@49829860^49829863-@49829859^49829861-49829863^49829865-,chr19,+,49829860^,49829863-,49829859^49829861-49829863^49829865-
chr19@+@49832021^49832100-@49832020^49832022-49832100^49832102-,chr19,+,49832021^,49832100-,49832020^49832022-49832100^49832102-
chr19@+@49836406^49836847-@49836405^49836407-49836847^49836849-,chr19,+,49836406^,49836847-,49836405^49836407-49836847^49836849-
chr19@-@49861772^49861510-@49861774^49861772-49861511^49861509-,chr19,-,49861772^,49861510-,49861774^49861772-49861511^49861509-
chr19@-@49861608^49861510-@49861610^49861608-49861511^49861509-,chr19,-,49861608^,49861510-,49861610^49861608-49861511^49861509-
chr19@-@49861772^49861695-@49861774^49861772-49861696^49861694-,chr19,-,49861772^,49861695-,49861774^49861772-49861696^49861694-
chr19@-@49864324^49864236-@49864326^49864324-49864237^49864235-,chr19,-,49864324^,49864236-,49864326^49864324-49864237^49864235-
chr19@-@49908974^49908745-@49908976^49908974-49908746^49908744-,chr19,-,49908974^,49908745-,49908976^49908974-49908746^49908744-
chr19@-@49929417^49927815-@49929419^49929417-49927816^49927814-,chr19,-,49929417^,49927815-,49929419^49929417-49927816^49927814-
chr19@-@49929326^49927815-@49929328^49929326-49927816^49927814-,chr19,-,49929326^,49927815-,49929328^49929326-49927816^49927814-
chr19@-@49929417^49927848-@49929419^49929417-49927849^49927847-,chr19,-,49929417^,49927848-,49929419^49929417-49927849^49927847-
chr19@-@49929326^49927848-@49929328^49929326-49927849^49927847-,chr19,-,49929326^,49927848-,49929328^49929326-49927849^49927847-
chr19@+@50210401^50210524-@50210400^50210402-50210524^50210526-,chr19,+,50210401^,50210524-,50210400^50210402-50210524^50210526-
chr19@+@50286535^50286537-@50286534^50286536-50286537^50286539-,chr19,+,50286535^,50286537-,50286534^50286536-50286537^50286539-
